Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[37]     0.0    0.00    0.00    3842         std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [37]
-----------------------------------------------
                0.00    0.00    3813/3813        double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [40]
[38]     0.0    0.00    0.00    3813         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double const, double>(double const*, double const*, double*) [38]
                0.00    0.00    1980/1980        void std::__copy_move<false, false, std::random_access_iterator_tag>::__assign_one<double, double const>(double*, double const*) [83]
-----------------------------------------------
                0.00    0.00       1/3813        double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [339]
                0.00    0.00     104/3813        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [192]
                0.00    0.00    3708/3813        double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [49]
[39]     0.0    0.00    0.00    3813         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [39]
                0.00    0.00    3813/3813        double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [40]
-----------------------------------------------
                0.00    0.00    3813/3813        double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [39]
[40]     0.0    0.00    0.00    3813         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [40]
                0.00    0.00    3813/3813        double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double const, double>(double const*, double const*, double*) [38]
-----------------------------------------------
                0.00    0.00     104/3812        std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [186]
                0.00    0.00    3708/3812        std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [48]
[41]     0.0    0.00    0.00    3812         std::vector<double, std::allocator<double> >::end() const [41]
                0.00    0.00    3812/7624        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [13]
-----------------------------------------------
                0.00    0.00     104/3812        std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [186]
                0.00    0.00    3708/3812        std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [48]
[42]     0.0    0.00    0.00    3812         std::vector<double, std::allocator<double> >::begin() const [42]
                0.00    0.00    3812/7624        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [13]
-----------------------------------------------
                0.00    0.00       1/3709        std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [304]
                0.00    0.00    3708/3709        std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [46]
[43]     0.0    0.00    0.00    3709         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [43]
                0.00    0.00    3709/4777        std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [32]
-----------------------------------------------
                0.00    0.00       1/3709        double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [339]
                0.00    0.00    3708/3709        double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [49]
[44]     0.0    0.00    0.00    3709         double* std::__niter_wrap<double*>(double* const&, double*) [44]
-----------------------------------------------
                0.00    0.00    3708/3708        std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [46]
[45]     0.0    0.00    0.00    3708         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [45]
                0.00    0.00    3708/5339        std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [29]
-----------------------------------------------
                0.00    0.00    3708/3708        std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [48]
[46]     0.0    0.00    0.00    3708         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [46]
                0.00    0.00    3708/3709        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [43]
                0.00    0.00    3708/3708        std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [45]
-----------------------------------------------
                0.00    0.00    3708/3708        double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [50]
[47]     0.0    0.00    0.00    3708         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [47]
                0.00    0.00    3708/3708        double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [52]
-----------------------------------------------
                0.00    0.00     408/3708        void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [145]
                0.00    0.00     962/3708        Cross_MUl(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [181]
                0.00    0.00    2338/3708        void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [75]
[48]     0.0    0.00    0.00    3708         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [48]
                0.00    0.00    3708/6968        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [18]
                0.00    0.00    3708/11827       std::vector<double, std::allocator<double> >::size() const [10]
                0.00    0.00    3708/9125        std::__new_allocator<double>::~__new_allocator() [11]
                0.00    0.00    3708/3708        std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [46]
                0.00    0.00    3708/12489       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [9]
                0.00    0.00    3708/3812        std::vector<double, std::allocator<double> >::begin() const [42]
                0.00    0.00    3708/3812        std::vector<double, std::allocator<double> >::end() const [41]
                0.00    0.00    3708/3708        double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [51]
-----------------------------------------------
                0.00    0.00    3708/3708        double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [52]
[49]     0.0    0.00    0.00    3708         double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [49]
                0.00    0.00    7416/7624        double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [16]
                0.00    0.00    3708/13489       double* std::__niter_base<double*>(double*) [8]
                0.00    0.00    3708/3813        double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [39]
                0.00    0.00    3708/3709        double* std::__niter_wrap<double*>(double* const&, double*) [44]
-----------------------------------------------
                0.00    0.00    3708/3708        double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [51]
[50]     0.0    0.00    0.00    3708         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [50]
                0.00    0.00    3708/3708        double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [47]
-----------------------------------------------
                0.00    0.00    3708/3708        std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [48]
[51]     0.0    0.00    0.00    3708         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [51]
                0.00    0.00    3708/3708        double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [50]
-----------------------------------------------
                0.00    0.00    3708/3708        double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [47]
[52]     0.0    0.00    0.00    3708         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [52]
                0.00    0.00    7416/7624        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [15]
                0.00    0.00    3708/3708        double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [49]
-----------------------------------------------
                0.00    0.00    3682/3682        std::vector<double, std::allocator<double> >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [103]
[53]     0.0    0.00    0.00    3682         bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [53]
                0.00    0.00    7364/7824        __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [12]
-----------------------------------------------
                0.00    0.00    1224/3562        void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [145]
                0.00    0.00    2338/3562        void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [75]
[54]     0.0    0.00    0.00    3562         std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [54]
-----------------------------------------------
                0.00    0.00      52/3386        print_vec2D(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [231]
                0.00    0.00     400/3386        print_weights(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [195]
                0.00    0.00     400/3386        scalar_mul_with_matrix(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, double) [219]
                0.00    0.00     500/3386        Subtract(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [198]
                0.00    0.00    1016/3386        dot(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [150]
                0.00    0.00    1018/3386        return_vertical_col(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, int) [121]
[55]     0.0    0.00    0.00    3386         std::vector<double, std::allocator<double> >::operator[](unsigned long) [55]
-----------------------------------------------
                0.00    0.00       1/3261        std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [325]
                0.00    0.00    3260/3261        std::vector<double, std::allocator<double> >::max_size() const [57]
[56]     0.0    0.00    0.00    3261         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [56]
                0.00    0.00    3261/4751        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [33]
-----------------------------------------------
                0.00    0.00    3260/3260        std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
[57]     0.0    0.00    0.00    3260         std::vector<double, std::allocator<double> >::max_size() const [57]
                0.00    0.00    3260/6968        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [18]
                0.00    0.00    3260/3261        std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [56]
-----------------------------------------------
                0.00    0.00     500/3260        void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [162]
                0.00    0.00    2760/3260        void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [97]
[58]     0.0    0.00    0.00    3260         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [58]
                0.00    0.00    3260/3260        double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [59]
-----------------------------------------------
                0.00    0.00    3260/3260        std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [58]
[59]     0.0    0.00    0.00    3260         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [59]
                0.00    0.00    9780/13489       double* std::__niter_base<double*>(double*) [8]
                0.00    0.00    3260/3260        std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [60]
-----------------------------------------------
                0.00    0.00    3260/3260        double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [59]
[60]     0.0    0.00    0.00    3260         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [60]
-----------------------------------------------
                0.00    0.00    1575/3150        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() const [90]
                0.00    0.00    1575/3150        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() const [89]
[61]     0.0    0.00    0.00    3150         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::__normal_iterator(std::vector<double, std::allocator<double> > const* const&) [61]
-----------------------------------------------
                0.00    0.00      78/3129        print_vec2D(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [231]
                0.00    0.00     450/3129        scalar_mul_with_matrix(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, double) [219]
                0.00    0.00     500/3129        print_weights(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [195]
                0.00    0.00     508/3129        Cross_MUl(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [181]
                0.00    0.00     575/3129        Subtract(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [198]
                0.00    0.00    1018/3129        return_vertical_col(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, int) [121]
[62]     0.0    0.00    0.00    3129         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [62]
-----------------------------------------------
                0.00    0.00     306/3080        void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [155]
                0.00    0.00     408/3080        void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [145]
                0.00    0.00    2366/3080        std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [72]
[63]     0.0    0.00    0.00    3080         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [63]
                0.00    0.00    2060/2060        std::__new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [80]
-----------------------------------------------
                0.00    0.00     104/3064        std::vector<double, std::allocator<double> >* std::__niter_base<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [190]
                0.00    0.00     104/3064        bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [206]
                0.00    0.00     612/3064        void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [155]
                0.00    0.00     816/3064        void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [145]
                0.00    0.00    1428/3064        __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::difference_type __gnu_cxx::operator-<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [117]
[64]     0.0    0.00    0.00    3064         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [64]
-----------------------------------------------
                0.00    0.00    3052/3052        void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [70]
[65]     0.0    0.00    0.00    3052         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [65]
                0.00    0.00    3052/5415        std::vector<double, std::allocator<double> >::~vector() [27]
-----------------------------------------------
                0.00    0.00     129/2902        std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::get_allocator() const [176]
                0.00    0.00    1345/2902        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [102]
                0.00    0.00    1428/2902        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [93]
[66]     0.0    0.00    0.00    2902         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [66]
-----------------------------------------------
                0.00    0.00     410/2793        std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl() [142]
                0.00    0.00     908/2793        std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data&) [115]
                0.00    0.00    1475/2793        std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<double, std::allocator<double> > > const&) [91]
[67]     0.0    0.00    0.00    2793         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data::_Vector_impl_data() [67]
-----------------------------------------------
                0.00    0.00    2724/2724        std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data&) [115]
[68]     0.0    0.00    0.00    2724         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data const&) [68]
-----------------------------------------------
                0.00    0.00       8/2382        double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [245]
                0.00    0.00      30/2382        std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_M_check_len(unsigned long, char const*) const [226]
                0.00    0.00     714/2382        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [118]
                0.00    0.00    1630/2382        std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [87]
[69]     0.0    0.00    0.00    2382         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [69]
-----------------------------------------------
                0.00    0.00    2366/2366        void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [74]
