Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   22908/51746       void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [82]
[21]     0.0    0.00    0.00   51746         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [21]
-----------------------------------------------
                0.00    0.00       6/47198       void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [274]
                0.00    0.00    1350/47198       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [130]
                0.00    0.00   16402/47198       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [71]
                0.00    0.00   29440/47198       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [47]
[22]     0.0    0.00    0.00   47198         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [22]
                0.00    0.00   47198/47198       std::__new_allocator<double>::allocate(unsigned long, void const*) [24]
-----------------------------------------------
                0.00    0.00   47198/47198       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [18]
[23]     0.0    0.00    0.00   47198         std::__new_allocator<double>::deallocate(double*, unsigned long) [23]
-----------------------------------------------
                0.00    0.00   47198/47198       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [22]
[24]     0.0    0.00    0.00   47198         std::__new_allocator<double>::allocate(unsigned long, void const*) [24]
-----------------------------------------------
                0.00    0.00      20/45943       void std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_M_realloc_insert<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [263]
                0.00    0.00      35/45943       void std::__relocate_object_a<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >&) [245]
                0.00    0.00      62/45943       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&) [225]
                0.00    0.00      90/45943       double& std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [126]
                0.00    0.00     150/45943       std::vector<double, std::allocator<double> >& std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::emplace_back<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&&) [135]
                0.00    0.00     595/45943       std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::push_back(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [152]
                0.00    0.00    1083/45943       void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [140]
                0.00    0.00    1350/45943       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [130]
                0.00    0.00    1576/45943       std::vector<double, std::allocator<double> >::push_back(double const&) [67]
                0.00    0.00    1676/45943       void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [122]
                0.00    0.00    2905/45943       void std::__relocate_object_a<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [118]
                0.00    0.00   16402/45943       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [71]
                0.00    0.00   19999/45943       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [62]
[25]     0.0    0.00    0.00   45943         operator new(unsigned long, void*) [25]
-----------------------------------------------
                0.00    0.00       1/41071       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [352]
                0.00    0.00      40/41071       std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_S_max_size(std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [241]
                0.00    0.00    5520/41071       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [103]
                0.00    0.00   35510/41071       std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [35]
[26]     0.0    0.00    0.00   41071         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [26]
-----------------------------------------------
                0.00    0.00   39798/39798       void std::_Destroy<double*>(double*, double*) [31]
[27]     0.0    0.00    0.00   39798         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [27]
-----------------------------------------------
                0.00    0.00   39798/39798       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [29]
[28]     0.0    0.00    0.00   39798         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [28]
                0.00    0.00   39798/69246       std::__new_allocator<double>::~__new_allocator() [12]
-----------------------------------------------
                0.00    0.00   39798/39798       std::vector<double, std::allocator<double> >::~vector() [30]
[29]     0.0    0.00    0.00   39798         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [29]
                0.00    0.00   39798/39798       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [28]
                0.00    0.00   39798/57550       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [18]
-----------------------------------------------
                0.00    0.00       6/39798       main [6]
                0.00    0.00      13/39798       utils::initialize_weights(int, int) [280]
                0.00    0.00      90/39798       error_cal(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, int) [255]
                0.00    0.00     480/39798       Subtract(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [185]
                0.00    0.00    1233/39798       Transpose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [175]
                0.00    0.00    2905/39798       void std::__relocate_object_a<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [118]
                0.00    0.00   12101/39798       Cross_MUl(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [165]
                0.00    0.00   22970/39798       void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [59]
[30]     0.0    0.00    0.00   39798         std::vector<double, std::allocator<double> >::~vector() [30]
                0.00    0.00   39798/105095      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [10]
                0.00    0.00   39798/39798       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [29]
                0.00    0.00   39798/39798       void std::_Destroy<double*>(double*, double*) [31]
-----------------------------------------------
                0.00    0.00   39798/39798       std::vector<double, std::allocator<double> >::~vector() [30]
[31]     0.0    0.00    0.00   39798         void std::_Destroy<double*>(double*, double*) [31]
                0.00    0.00   39798/39798       void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [27]
-----------------------------------------------
                0.00    0.00     341/39407       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [166]
                0.00    0.00    1440/39407       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator-(long) const [125]
                0.00    0.00   18093/39407       std::vector<double, std::allocator<double> >::begin() [66]
                0.00    0.00   19533/39407       std::vector<double, std::allocator<double> >::end() [65]
[32]     0.0    0.00    0.00   39407         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [32]
-----------------------------------------------
                0.00    0.00     450/36135       error_cal(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, int) [255]
                0.00    0.00     465/36135       print_vec2D(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [253]
                0.00    0.00    1980/36135       print_weights(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [179]
                0.00    0.00    1980/36135       scalar_mul_with_matrix(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, double) [194]
                0.00    0.00    2880/36135       Subtract(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [185]
                0.00    0.00   13830/36135       dot(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [117]
                0.00    0.00   14550/36135       return_vertical_col(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, int) [108]
[33]     0.0    0.00    0.00   36135         std::vector<double, std::allocator<double> >::operator[](unsigned long) [33]
-----------------------------------------------
                0.00    0.00    6214/35660       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [99]
                0.00    0.00   29446/35660       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [45]
[34]     0.0    0.00    0.00   35660         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [34]
-----------------------------------------------
                0.00    0.00       6/35510       std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [273]
                0.00    0.00   35504/35510       std::vector<double, std::allocator<double> >::max_size() const [36]
[35]     0.0    0.00    0.00   35510         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [35]
                0.00    0.00   35510/41071       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [26]
-----------------------------------------------
                0.00    0.00   35504/35504       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [69]
[36]     0.0    0.00    0.00   35504         std::vector<double, std::allocator<double> >::max_size() const [36]
                0.00    0.00   35504/35510       std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [35]
                0.00    0.00   35504/64944       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [13]
-----------------------------------------------
                0.00    0.00    2700/35504       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [130]
                0.00    0.00   32804/35504       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [71]
[37]     0.0    0.00    0.00   35504         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [37]
                0.00    0.00   35504/35504       double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [38]
-----------------------------------------------
                0.00    0.00   35504/35504       std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [37]
[38]     0.0    0.00    0.00   35504         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [38]
                0.00    0.00  106512/135958      double* std::__niter_base<double*>(double*) [8]
                0.00    0.00   35504/35504       std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [39]
-----------------------------------------------
                0.00    0.00   35504/35504       double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [38]
[39]     0.0    0.00    0.00   35504         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [39]
-----------------------------------------------
                0.00    0.00   29787/29787       double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [42]
[40]     0.0    0.00    0.00   29787         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double const, double>(double const*, double const*, double*) [40]
                0.00    0.00    3690/3690        void std::__copy_move<false, false, std::random_access_iterator_tag>::__assign_one<double, double const>(double*, double const*) [116]
-----------------------------------------------
                0.00    0.00       6/29787       double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [276]
                0.00    0.00     341/29787       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [172]
                0.00    0.00   29440/29787       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [51]
[41]     0.0    0.00    0.00   29787         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [41]
                0.00    0.00   29787/29787       double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [42]
-----------------------------------------------
                0.00    0.00   29787/29787       double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [41]
[42]     0.0    0.00    0.00   29787         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [42]
                0.00    0.00   29787/29787       double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double const, double>(double const*, double const*, double*) [40]
-----------------------------------------------
                0.00    0.00     341/29781       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [169]
                0.00    0.00   29440/29781       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [50]
[43]     0.0    0.00    0.00   29781         std::vector<double, std::allocator<double> >::end() const [43]
                0.00    0.00   29781/59562       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [14]
-----------------------------------------------
                0.00    0.00     341/29781       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [169]
                0.00    0.00   29440/29781       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [50]
[44]     0.0    0.00    0.00   29781         std::vector<double, std::allocator<double> >::begin() const [44]
                0.00    0.00   29781/59562       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [14]
-----------------------------------------------
                0.00    0.00       6/29446       std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [270]
                0.00    0.00   29440/29446       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [48]
[45]     0.0    0.00    0.00   29446         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [45]
                0.00    0.00   29446/35660       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [34]
-----------------------------------------------
                0.00    0.00       6/29446       double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [276]
                0.00    0.00   29440/29446       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [51]
[46]     0.0    0.00    0.00   29446         double* std::__niter_wrap<double*>(double* const&, double*) [46]
-----------------------------------------------
                0.00    0.00   29440/29440       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [48]
[47]     0.0    0.00    0.00   29440         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [47]
                0.00    0.00   29440/47198       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [22]
-----------------------------------------------
                0.00    0.00   29440/29440       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [50]
[48]     0.0    0.00    0.00   29440         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [48]
                0.00    0.00   29440/29446       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [45]
                0.00    0.00   29440/29440       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [47]
-----------------------------------------------
                0.00    0.00   29440/29440       double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [52]
[49]     0.0    0.00    0.00   29440         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [49]
                0.00    0.00   29440/29440       double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [54]
-----------------------------------------------
                0.00    0.00      62/29440       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&) [225]
                0.00    0.00    1676/29440       void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [122]
                0.00    0.00    7703/29440       Cross_MUl(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [165]
                0.00    0.00   19999/29440       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [62]
[50]     0.0    0.00    0.00   29440         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [50]
                0.00    0.00   29440/64944       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [13]
                0.00    0.00   29440/109612      std::vector<double, std::allocator<double> >::size() const [9]
                0.00    0.00   29440/29440       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [48]
                0.00    0.00   29440/69246       std::__new_allocator<double>::~__new_allocator() [12]
                0.00    0.00   29440/105095      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [10]
                0.00    0.00   29440/29781       std::vector<double, std::allocator<double> >::end() const [43]
                0.00    0.00   29440/29781       std::vector<double, std::allocator<double> >::begin() const [44]
                0.00    0.00   29440/29440       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [53]
-----------------------------------------------
                0.00    0.00   29440/29440       double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [54]
[51]     0.0    0.00    0.00   29440         double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [51]
                0.00    0.00   58880/59562       double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [17]
                0.00    0.00   29440/135958      double* std::__niter_base<double*>(double*) [8]
                0.00    0.00   29440/29787       double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [41]
                0.00    0.00   29440/29446       double* std::__niter_wrap<double*>(double* const&, double*) [46]
-----------------------------------------------
                0.00    0.00   29440/29440       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [53]
[52]     0.0    0.00    0.00   29440         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [52]
                0.00    0.00   29440/29440       double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [49]
-----------------------------------------------
                0.00    0.00   29440/29440       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [50]
[53]     0.0    0.00    0.00   29440         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [53]
                0.00    0.00   29440/29440       double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [52]
-----------------------------------------------
                0.00    0.00   29440/29440       double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [49]
[54]     0.0    0.00    0.00   29440         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [54]
                0.00    0.00   58880/59562       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [16]
                0.00    0.00   29440/29440       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [51]
-----------------------------------------------
                0.00    0.00   26538/26538       std::vector<double, std::allocator<double> >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [96]
[55]     0.0    0.00    0.00   26538         bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [55]
